5.522724643034232 13.67081609955373 4.748999132361222 10.795482951482562
3.845128895697326 11.986307700591867 3.088336360920677 9.332317309096574
3.524370745529172 10.298452890184974 3.312605287519887 8.167102697199141
4.769389613497398 9.749124628590554 3.2725743297547822 7.722990431845308
5.929682288932576 12.10075256240189 4.138337900797849 9.332153140392828
3.6302896160301223 6.542275249313554 3.866906998889536 6.0005414912108
5.622169992204189 12.580496076824941 4.960340330339932 10.007862393894628
6.034036182333837 14.983867270172064 4.974147258826484 11.579581071299414
5.414719973723481 7.487767243118011 4.97308282257155 6.842801046772662
5.750261799987123 11.46080959903699 4.922190382240615 9.358786783050576
5.994914888807804 12.811017650500839 5.0774389559518225 10.182955766066293
4.963455933129898 13.254676177194078 5.122117051606072 10.5333787093501
6.381729547910904 11.012357682903495 5.213117029234971 9.132430104779269
5.169875214574759 13.50532240823903 4.249874635618478 10.409504469848876
4.366602467421423 13.020599401592998 3.6344579264063315 9.825424039573502
6.849741051910261 16.081257791071167 5.532311089818433 12.187136147258338
5.594175886176669 9.618278856463576 4.665388089980181 8.107177592806876
6.135080580351442 10.40640612194374 4.135333058876952 8.67014729703307
5.932342559491295 9.655451480444706 5.435891295436111 8.435340984718996
4.852522365829701 12.080752537641956 4.196568915880237 9.538070988224487
4.051647298287634 10.370179653777559 3.404105383339923 8.141577094852664
5.987754043490607 11.812729560070567 4.938573848803273 9.778941765368522
5.315942457681148 11.859905596944088 4.818309254276229 9.626521543558264
4.282031779122281 11.992606318368617 3.7038240681747006 9.390427354129415
4.31582801630155 8.736445573261092 3.6501917623124656 7.270136413782562
4.723691004833862 10.856459095337382 5.308314695643093 9.032682021082161
4.422076323975251 10.444929165883595 3.7305534347736353 8.480628151623327
4.852303488326619 9.558595301809834 4.590734748203753 8.043927591645822
4.698865896910385 9.61019964324317 4.377143242135211 8.037162456009629
5.502326390018108 7.036782034126102 4.218758559794781 6.3342789820555865
5.6394229131269515 11.888879601923994 4.4480458724318455 9.494468259699103
4.733834675139761 11.53726405166541 3.833495084983903 9.013389310387824
2.85543340982553 7.3901975861245734 3.1234297543743867 6.4977908987871
4.263126068687461 9.18558293338916 4.85453405723035 8.140801216201899
3.944195658808656 6.957887263365478 3.6092730724197706 6.0811882020631325
3.6309636392579083 9.46800803029594 4.20229057434299 8.009406478756322
4.357859000012333 12.842374754307938 3.4848598429096636 9.714447230587023
6.464929602515694 12.454856726979093 4.75805183337645 9.91085145628444
5.995357139521131 7.183403224930736 5.314732293144296 6.8924284877163835
3.4736551316709523 9.526228525741935 4.0326948166621746 8.053730201692932
5.014917739957609 15.1826431801256 5.481366084298017 11.650660129260801
5.132411362743725 13.171860509570049 4.967033778853814 10.34715514325298
4.928194262467686 11.295871482704165 4.355859369642621 9.129522739704967
4.344811000553625 12.747252312379986 4.705347170444967 10.107293826083588
6.656108106998717 14.178952452549384 5.404703295965533 11.010070920987395
4.415626066191594 12.149497851431724 3.883888957393865 9.333734108620664
4.942021060322612 8.522823041177604 4.172778502957513 7.416885832986093
5.069197593952475 8.807347767719179 4.400309161537126 7.577704871661927
5.277759947058874 10.94161026771987 4.334640172402221 8.780045201587676
4.4646201007602855 15.573270760522384 3.8037673175541675 11.578490758738843
4.1013330658914136 10.793698876510538 4.709537447693055 8.876499139784055
4.824793357734577 10.13601051140295 4.327092271275539 8.303238357378223
5.7419550791134695 5.829778033028065 5.220170995355147 6.0600319102046445
6.436800833464019 11.532610890488336 5.2298397716094085 9.433110253363672
4.4403460432275645 12.331285692054704 4.314645775605744 9.826913325970722
4.49354774924574 9.111119505190624 4.105825600717578 7.5744055797811205
3.7770884267377003 13.647013055531513 4.9282198534609885 10.613609441733685
4.836235357067258 10.607866487385978 4.834296465943691 8.746618092687607
3.734154603672601 9.188219592005197 3.3882214370632378 7.451250214084107
5.413726206845987 9.083108377237489 5.158082093432904 7.9768091522852576
6.94450190005699 11.56515258472295 5.9998467181554584 9.735841316232294
5.183794849743313 13.86452803532539 4.898496134404055 10.887784495499725
5.3231210030187786 11.431443412177197 5.335324237188134 9.507841461691891
4.246532337006044 10.913022293741328 3.885138990711644 8.734440129574482
6.59264731755593 11.770875805067327 5.273521140040996 9.429680607909045
2.4893832473967032 10.734117366708592 2.7169162180356734 8.407169404865952
